data_point,theta,phi,psi,d_theta,d_phi,d_psi
2567,0.0,0.0,0.0,0,0,0
2568,0.0,0.0,0.0,0,0,0
2569,0.0,0.0,0.0,0,0,0
2570,0.0,0.0,0.0,0,0,0
2571,0.0,0.0,0.0,0,0,0
2572,0.0,0.0,0.0,0,0,0
2573,0.0,0.0,0.0,0,0,0
2574,0.0,0.0,0.0,0,0,0
2575,0.0,0.0,0.0,0,0,0
2576,0.0,0.0,0.0,0,0,0
2577,0.0,0.0,0.0,0,0,0
2578,0.0,0.0,0.0,0,0,0
2579,0.0,0.0,0.0,0,0,0
2580,0.0,0.0,0.0,0,0,0
2581,0.0,0.0,0.0,0,0,0
2582,0.0,0.0,0.0,0,0,0
2583,0.0,0.0,0.0,0,0,0
2584,0.0,0.0,0.0,0,0,0
2585,0.0,0.0,0.0,0,0,0
2586,0.0,0.0,0.0,0,0,0
2587,0.0,0.0,0.0,0,0,0
2588,0.0,0.0,0.0,0,0,0
2589,0.0,0.0,0.0,0,0,0
2590,0.0,0.0,0.0,0,0,0
2591,0.0,0.0,0.0,0,0,0
2592,0.0,0.0,0.0,0,0,0
2593,0.0,0.0,0.0,0,0,0
2594,0.0,0.0,0.0,0,0,0
2595,0.0,0.0,0.0,0,0,0
2596,0.0,0.0,0.0,0,0,0
2597,0.0,0.0,0.0,0,0,0
2598,0.0,0.0,0.0,0,0,0
2599,0.0,0.0,0.0,0,0,0
2600,0.0,0.0,0.0,0,0,0
2601,0.0,0.0,0.0,0,0,0
2602,0.0,0.0,0.0,0,0,0
2603,0.0,0.0,0.0,0,0,0
2604,0.0,0.0,0.0,0,0,0
2605,0.0,0.0,0.0,0,0,0
2606,0.0,0.0,0.0,0,0,0
2607,0.0,0.0,0.0,0,0,0
2608,0.0,0.0,0.0,0,0,0
2609,0.0,0.0,0.0,0,0,0
2610,0.0,0.0,0.0,0,0,0
2611,0.0,0.0,0.0,0,0,0
2612,0.0,0.0,0.0,0,0,0
2613,0.0,0.0,0.0,0,0,0
2614,0.0,0.0,0.0,0,0,0
2615,0.0,0.0,0.0,0,0,0
2616,0.0,0.0,0.0,0,0,0
2617,0.0,0.0,0.0,0,0,0
2618,0.0,0.0,0.0,0,0,0
2619,0.0,0.0,0.0,0,0,0
2620,0.0,0.0,0.0,0,0,0
2621,0.0,0.0,0.0,0,0,0
2622,0.0,0.0,0.0,0,0,0
2623,0.0,0.0,0.0,0,0,0
2624,0.0,0.0,0.0,0,0,0
2625,0.0,0.0,0.0,0,0,0
2626,0.0,0.0,0.0,0,0,0
2627,0.0,0.0,0.0,0,0,0
2628,0.0,0.0,0.0,0,0,0
2629,0.0,0.0,0.0,0,0,0
2630,0.0,0.0,0.0,0,0,0
2631,0.0,0.0,0.0,0,0,0
2632,0.0,0.0,0.0,0,0,0
2633,0.0,0.0,0.0,0,0,0
2634,0.0,0.0,0.0,0,0,0
2635,0.0,0.0,0.0,0,0,0
2636,0.0,0.0,0.0,0,0,0
2637,0.0,0.0,0.0,0,0,0
2638,0.0,0.0,0.0,0,0,0
2639,0.0,0.0,0.0,0,0,0
2640,0.0,0.0,0.0,0,0,0
2641,0.0,0.0,0.0,0,0,0
2642,0.0,0.0,0.0,0,0,0
2643,0.0,0.0,0.0,0,0,0
2644,0.0,0.0,0.0,0,0,0
2645,0.0,0.0,0.0,0,0,0
2646,0.0,0.0,0.0,0,0,0
2647,0.0,0.0,0.0,0,0,0
2648,0.0,0.0,0.0,0,0,0
2649,0.0,0.0,0.0,0,0,0
2650,0.0,0.0,0.0,0,0,0
2651,0.0,0.0,0.0,0,0,0
2652,0.0,0.0,0.0,0,0,0
2653,0.0,0.0,0.0,0,0,0
2654,0.0,0.0,0.0,0,0,0
2655,0.0,0.0,0.0,0,0,0
2656,0.0,0.0,0.0,0,0,0
2657,0.0,0.0,0.0,0,0,0
2658,0.0,0.0,0.0,0,0,0
2659,0.0,0.0,0.0,0,0,0
2660,0.0,0.0,0.0,0,0,0
2661,0.0,0.0,0.0,0,0,0
2662,0.0,0.0,0.0,0,0,0
2663,0.0,0.0,0.0,0,0,0
2664,0.0,0.0,0.0,0,0,0
2665,0.0,0.0,0.0,0,0,0
2666,0.0,0.0,0.0,0,0,0
2667,0.0,0.0,0.0,0,0,0
2668,0.0,0.0,0.0,0,0,0
2669,0.0,0.0,0.0,0,0,0
2670,0.0,0.0,0.0,0,0,0
2671,0.0,0.0,0.0,0,0,0
2672,0.0,0.0,0.0,0,0,0
2673,0.0,0.0,0.0,0,0,0
2674,0.0,0.0,0.0,0,0,0
2675,0.0,0.0,0.0,0,0,0
2676,0.0,0.0,0.0,0,0,0
2677,0.0,0.0,0.0,0,0,0
2678,0.0,0.0,0.0,0,0,0
2679,0.0,0.0,0.0,0,0,0
2680,0.0,0.0,0.0,0,0,0
2681,0.0,0.0,0.0,0,0,0
2682,0.0,0.0,0.0,0,0,0
2683,0.0,0.0,0.0,0,0,0
2684,0.0,0.0,0.0,0,0,0
2685,0.0,0.0,0.0,0,0,0
2686,0.0,0.0,0.0,0,0,0
2687,0.0,0.0,0.0,0,0,0
2688,0.0,0.0,0.0,0,0,0
2689,0.0,0.0,0.0,0,0,0
2690,0.0,0.0,0.0,0,0,0
2691,0.0,0.0,0.0,0,0,0
2692,0.0,0.0,0.0,0,0,0
2693,0.0,0.0,0.0,0,0,0
2694,0.0,0.0,0.0,0,0,0
2695,0.0,0.0,0.0,0,0,0
2696,0.0,0.0,0.0,0,0,0
2697,0.0,0.0,0.0,0,0,0
2698,0.0,0.0,0.0,0,0,0
2699,0.0,0.0,0.0,0,0,0
2700,0.0,0.0,0.0,0,0,0
2701,0.0,0.0,0.0,0,0,0
2702,0.0,0.0,0.0,0,0,0
2703,0.0,0.0,0.0,0,0,0
2704,0.0,0.0,0.0,0,0,0
2705,0.0,0.0,0.0,0,0,0
2706,0.0,0.0,0.0,0,0,0
2707,0.0,0.0,0.0,0,0,0
2708,0.0,0.0,0.0,0,0,0
2709,0.0,0.0,0.0,0,0,0
2710,0.0,0.0,0.0,0,0,0
2711,0.0,0.0,0.0,0,0,0
2712,0.0,0.0,0.0,0,0,0
2713,0.0,0.0,0.0,0,0,0
2714,0.0,0.0,0.0,0,0,0
2715,0.0,0.0,0.0,0,0,0
2716,0.0,0.0,0.0,0,0,0
2717,0.0,0.0,0.0,0,0,0
2718,0.0,0.0,0.0,0,0,0
2719,0.0,0.0,0.0,0,0,0
2720,0.0,0.0,0.0,0,0,0
2721,0.0,0.0,0.0,0,0,0
2722,0.0,0.0,0.0,0,0,0
2723,0.0,0.0,0.0,0,0,0
2724,0.0,0.0,0.0,0,0,0
2725,0.0,0.0,0.0,0,0,0
2726,0.0,0.0,0.0,0,0,0
2727,0.0,0.0,0.0,0,0,0
2728,0.0,0.0,0.0,0,0,0
2729,0.0,0.0,0.0,0,0,0
2730,0.0,0.0,0.0,0,0,0
2731,0.0,0.0,0.0,0,0,0
2732,0.0,0.0,0.0,0,0,0
2733,0.0,0.0,0.0,0,0,0
2734,0.0,0.0,0.0,0,0,0
2735,0.0,0.0,0.0,0,0,0
2736,0.0,0.0,0.0,0,0,0
2737,0.0,0.0,0.0,0,0,0
2738,0.0,0.0,0.0,0,0,0
2739,0.0,0.0,0.0,0,0,0
2740,0.0,0.0,0.0,0,0,0
2741,0.0,0.0,0.0,0,0,0
2742,0.0,0.0,0.0,0,0,0
2743,0.0,0.0,0.0,0,0,0
2744,0.0,0.0,0.0,0,0,0
2745,0.0,0.0,0.0,0,0,0
2746,0.0,0.0,0.0,0,0,0
2747,0.0,0.0,0.0,0,0,0
2748,0.0,0.0,0.0,0,0,0
2749,0.0,0.0,0.0,0,0,0
2750,0.0,0.0,0.0,0,0,0
2751,0.0,0.0,0.0,0,0,0
2752,0.0,0.0,0.0,0,0,0
2753,0.0,0.0,0.0,0,0,0
2754,0.0,0.0,0.0,0,0,0
2755,0.0,0.0,0.0,0,0,0
2756,0.0,0.0,0.0,0,0,0
2757,0.0,0.0,0.0,0,0,0
2758,0.0,0.0,0.0,0,0,0
2759,0.0,0.0,0.0,0,0,0
2760,0.0,0.0,0.0,0,0,0
2761,0.0,0.0,0.0,0,0,0
2762,0.0,0.0,0.0,0,0,0
2763,0.0,0.0,0.0,0,0,0
2764,0.0,0.0,0.0,0,0,0
2765,0.0,0.0,0.0,0,0,0
2766,0.0,0.0,0.0,0,0,0
2767,0.0,0.0,0.0,0,0,0
2768,0.0,0.0,0.0,0,0,0
2769,0.0,0.0,0.0,0,0,0
2770,0.0,0.0,0.0,0,0,0
2771,0.0,0.0,0.0,0,0,0
2772,0.0,0.0,0.0,0,0,0
2773,0.0,0.0,0.0,0,0,0
2774,0.0,0.0,0.0,0,0,0
2775,0.0,0.0,0.0,0,0,0
2776,0.0,0.0,0.0,0,0,0
2777,0.0,0.0,0.0,0,0,0
2778,0.0,0.0,0.0,0,0,0
2779,0.0,0.0,0.0,0,0,0
2780,0.0,0.0,0.0,0,0,0
2781,0.0,0.0,0.0,0,0,0
2782,0.0,0.0,0.0,0,0,0
2783,0.0,0.0,0.0,0,0,0
2784,0.0,0.0,0.0,0,0,0
2785,0.0,0.0,0.0,0,0,0
2786,0.0,0.0,0.0,0,0,0
2787,0.0,0.0,0.0,0,0,0
2788,0.0,0.0,0.0,0,0,0
2789,0.0,0.0,0.0,0,0,0
2790,0.0,0.0,0.0,0,0,0
2791,0.0,0.0,0.0,0,0,0
2792,0.0,0.0,0.0,0,0,0
2793,0.0,0.0,0.0,0,0,0
2794,0.0,0.0,0.0,0,0,0
2795,0.0,0.0,0.0,0,0,0
2796,0.0,0.0,0.0,0,0,0
2797,0.0,0.0,0.0,0,0,0
2798,0.0,0.0,0.0,0,0,0
2799,0.0,0.0,0.0,0,0,0
2800,0.0,0.0,0.0,0,0,0
